anime_id,title,english_title,japanese_title,type,episodes,duration,status,source,season,studios,genres,rating,score,scored_by,rank,popularity,members,favorites,watching,completed,on_hold,dropped,plan_to_watch,start_date,end_date,broadcast_day,broadcast_time,synopsis
17467,Otoko Ippiki Gaki Daishou,,男一匹ガキ大将,tv,156,600,finished_airing,manga,fall 1969,Tokyo TV Douga,Action;Delinquents;Drama;Shounen,pg_13,6.93,329,5229,13459,0,0,0,0,0,0,0,1969-09-29,1970-03-28,,,"TV anime adaptation of Motomiya Hiroshi's manga ""Otoko Ippiki Gaki Daishou"" about young gang leader and all the trouble and fights his gang gets into, serialized in Weekly Shonen Jump.  (Source: AniDB)"
3009,Tiger Mask,Tiger Mask,タイガーマスク,tv,105,1380,finished_airing,manga,fall 1969,Toei Animation,Combat Sports;Drama;Shounen;Sports,pg_13,7.33,4454,3006,6814,0,0,0,0,0,0,0,1969-10-02,1971-09-30,,,"Tiger Mask (whose real name was Naoto Date) was a feared heel wrestler in America who was extremely vicious in the ring. However, he became a face after returning to Japan when a young boy said that he wanted to be a villain like Tiger Mask when he grew up. The boy resided in an orphanage, the same one that Tiger Mask grew up in during his childhood. Feeling that he did not want the boy to idolize a villain, Tiger was inspired to be a heroic wrestler.  The main antagonist in the manga and anime was Tigers' Den, a mysterious organization that trained young people to be villainous heel wrestlers on the condition that they gave half of their earnings to the organization. Tiger Mask was once a member of Tigers' Den under the name ""Yellow Devil"", but no longer wanted anything to do with them, instead donating his money to the orphanage. This infuriated the leader of the organization and he sent numerous assassins, including other professional wrestlers, to punish him.  (Source: Wikipedia) "
9163,Attack No.1 (1970),,アタックNo.1 (1970),movie,1,3900,finished_airing,,winter 1970,Tokyo Movie Shinsha,Drama;Shoujo;Sports;Team Sports,pg_13,6.16,476,10043,13502,0,0,0,0,0,0,0,1970-03-21,1970-03-21,,,"The first recap film of Attack No.1 , it covers the first 6 episodes of the TV anime.  Kozue is a high school girl and an enthusiastic volleyball player. Her dream is to play on the Japanese national volleyball team. Over the course of the series she makes it from the school district league up to the Japanese volleyball finals, step by step until the international volleyball championship. But the faster and higher Kozue climbs, the more she is confronted with the dark side of success: too-high expectations, self-conceit, and envy.  (Source: ANN)"
2830,Chibikko Remi to Meiken Kapi,,ちびっ子レミと名犬カピ,movie,1,4860,finished_airing,novel,winter 1970,Toei Animation,Adventure;Drama,g,5.84,399,11801,14224,0,0,0,0,0,0,0,1970-03-17,1970-03-17,,,"Based on Sans Famille by Hector Malot.  This is a faithful if compressed adaptation, telling the story of Remi who is sold off to Vitalis the travelling musician and his band of performing animals. It has musical numbers typical this era of Toei films, some awkward slapstic, plenty of scenes tailored to pull on the heartstrings, and very smooth animation. Overall a pleasant film that's interesting to watch for the technical aspects; but the story leaves much to be desired, being on the melodramatic-maudlin side. The later Dezaki/Sugino version is very different, with 52 episodes for the story to breathe in and far more compelling storytelling.  (Source: AniDB)"
18061,Tiger Mask (Movie),,タイガーマスク,movie,1,2820,finished_airing,manga,winter 1970,,Combat Sports;Shounen;Sports,pg_13,6.2,326,9877,14366,0,0,0,0,0,0,0,1970-03-17,1970-03-17,,,Re-edit of Episode 9&10.
17445,Kyojin no Hoshi: Dai League Ball,,巨人の星 大リーグボール,movie,1,4200,finished_airing,,winter 1970,,Drama;Sports;Team Sports,g,6.03,148,10820,16799,0,0,0,0,0,0,0,1970-03-21,1970-03-21,,,Third Kyojin no Hoshi movie.
22221,Monoshiri Daigaku: Ashita no Calendar,,ものしり大学　明日のカレンダー,tv,1274,300,finished_airing,original,summer 1966,,Historical,g,5.72,237,12442,15623,0,0,0,0,0,0,0,1966-07-01,1970-08-02,other,18:55,"Another continuation of Instant History with a new title. This time it was sponsored by Kirin, a brewery company in Japan.  (Source: Cartoon Research)"
8899,Kaitei Shounen Marine,Marine Boy,海底少年マリン,tv,65,1500,finished_airing,,winter 1969,TV Douga,Action;Adventure;Kids;Sci-Fi,pg,6.64,383,7063,14434,0,0,0,0,0,0,0,1969-01-13,1971-09-02,other,17:00,"Yet another expansion of the Marine Boy series. This time 65 episodes were added to the 1966 series and all 78 episodes were sold to the US. The broadcast history of the show in Japan was slightly more complicated, with only the first 36 episodes of the 78 shown at first but later on all 78 were shown, out of which 65 are contained in this entry and 13 in the Ganbare! Marine Kid series.   Marine is now equipped with an underwater boomerang, a hydrojet, and the mermaid Neptuna/Neptina has become his girlfriend. Some previous episodes from Ganbare! Marine Kid had their footage recycled in part for this series.   (Source: The Anime Encyclopedia) "
2406,Sazae-san,Mrs. Sazae,サザエさん,tv,0,1440,currently_airing,4_koma_manga,fall 1969,Eiken,Comedy,g,6.16,2052,10088,7224,0,0,0,0,0,0,0,1969-10-05,,sunday,18:30,"The main character is a mother named Sazae-san. She lives in a house with her husband, her kids and her parents. The show is the ultimate family program and tends to follow traditional themes. Think of this show as the Japanese equivalent to ""The Partridge Family"" and you'll get a good feel for this show's atmosphere. Don't expect to see things like violence, swearing, kung-fu action or magical girls. The plots are more like ""Today, Sazae-san goes to the new mall and gets lost"". Such ""boring"" plotlines and the simplistic art are often a turn-off to non-Japanese audiences, but most Japanese find the show incredibly good. As a result, it continues to be one of the top ratings grabbers on TV and is one of the few anime that is considered ""acceptable"" by adults.   (Source: AniDB)"
2892,Hakushon Daimaou,Bob in the Bottle,ハクション大魔王,tv,52,1511,finished_airing,original,fall 1969,Tatsunoko Production,Comedy;Fantasy,g,6.32,1098,9104,11790,0,0,0,0,0,0,0,1969-10-05,1970-09-27,,,"One day Kan-chan finds a magic bottle in the attic. Whenever someone sneezes, a genie named Hakushon Daimaou is brought out and must grant any wish of whoever sneezed until he or she sneezes again. Sometimes, however, he accidentally fails and only causes trouble instead of granting any wishes."
8234,Muumin,,ムーミン,tv,65,1500,finished_airing,book,fall 1969,Mushi Production;Tokyo Movie,Adventure;Fantasy;Slice of Life,g,7.16,2553,4001,8117,0,0,0,0,0,0,0,1969-10-05,1970-12-27,sunday,19:30,"Very loosely based upon the Moomin books by Finnish author Tove Jansson. Jansson, however, never really approved of the series due to dramatic changes in plot, atmosphere, character personality, appearance and names etc. The series was directed to adults rather than children.  (Source: Wikipedia)"
1550,Attack No.1,,アタックNo.1,tv,104,1440,finished_airing,manga,winter 1970,Tokyo Movie Shinsha,Drama;School;Shoujo;Sports;Team Sports,pg_13,6.84,4168,5714,7081,0,0,0,0,0,0,0,1969-12-07,1971-11-28,sunday,19:00,"Kozue is a middleschool girl and enthusiastic volleyball player. Her dream is to play in the Japanese national volleyball team. During the series she makes it from the school district league up to the Japanese volleyball finals, step by step till the international volleyball championship. But the faster and higher Kozue climbs the career ladder up, the more she gets confronted with the dark side of success: too high expectations, self-conceit and envy are progressing towards serious problems.  (Source: ANN)"
3285,Himitsu no Akko-chan,Secrets of Akko-chan,ひみつのアッコちゃん,tv,94,1460,finished_airing,manga,winter 1969,Toei Animation,Comedy;Mahou Shoujo;School;Shoujo,g,6.68,1013,6793,10175,0,0,0,0,0,0,0,1969-01-06,1970-10-26,monday,19:00,"Atsuko ""Akko-chan"" Kagami (known variously as ""Stilly,"" ""Caroline,"" or ""Julie"" in Western versions of the anime) is an energetic elementary school girl who has an affinity for mirrors. One day, her favorite mirror which was given to Akko by her mother (or in some versions, by her father, as a present from India) is broken, and she prefers to bury it in her yard rather than throw it to the trash can. In her dreams, she is contacted by a spirit (or in some cases the Queen of the Mirror Kingdom) who is moved that the little girl would treat the mirror so respectfully and not simply throw it away. Akko-chan is then given the gift of a magical mirror and taught an enchantment that will allow her to transform into anything she wishes.  (Source: Wikipedia)"
5834,Kyojin no Hoshi,,巨人の星,tv,182,1500,finished_airing,manga,spring 1968,TMS Entertainment,Drama;Shounen;Sports;Team Sports,g,7.07,692,4515,10625,0,0,0,0,0,0,0,1968-03-30,1971-09-18,saturday,19:00,"The story is about Hyuma Hoshi, a promising young baseball pitcher who dreams of becoming a top star like his father Ittetsu Hoshi in the professional Japanese league. His father was once a 3rd baseman until he was injured in World War II and was forced to retire. The boy would join the ever popular Giants team, and soon he realized the difficulty of managing the high expectations. From the grueling training to battling the rival Mitsuru Hanagata on the Hanshin Tigers, he would have to take out his best pitching magic to step up to the challenge.  (Source: Wikipedia)"
25627,"""Aesop"" no Ohanashi yori: Ushi to Kaeru, Yokubatta Inu",,"""いそっぷ""のおはなしより 牛とかえる, よくばった犬",movie,1,720,finished_airing,,winter 1970,,Kids,pg,5.49,172,13377,16696,0,0,0,0,0,0,0,1970-03-21,1970-03-21,,,Based on Aesop's Fables. 
21711,Il torero Camomillo,,トレロ カモミロ,music,1,140,finished_airing,music,winter 1970,,Kids;Music,g,4.79,249,0,18708,0,0,0,0,0,0,0,1970-02,1970-02,,,"An adaptation of the winning song from the 10th Zecchino d'Oro in 1968, an Italian hosted international children's song festival. The song was ""Il torero Camomillo"" by Michele Grandolfo."
12789,Yasashii Lion,,やさしいライオン,movie,1,1620,finished_airing,picture_book,winter 1970,Mushi Production,Award Winning;Fantasy;Kids;Music,g,5.53,543,13271,14480,0,0,0,0,0,0,0,1970-03-21,1970-03-21,,,"This is an animated version of Yanase Takashi's picture book featuring the friendship between a mother dog, Muku-muku, who lost her puppy, and the baby lion Buru-buru, who lost her mother. Although Tezuka Osamu planned to create an entire musical animated series for this story focused on the feelings of the mother dog and baby lion, this animated production was the only one never completed.   (Source: Official Tezuka site) "
58290,Aitsu,,あいつ,music,1,0,finished_airing,original,winter 1970,,Kids;Music,g,0.0,26,0,26010,0,0,0,0,0,0,0,1970-02,1970-02,,,Music video for the song Aitsu by Duke Aces that was featured on NHK's Minna no Uta program. It is considered to be lost media.
58010,Umi wo Watatta Shika,,海を渡った鹿,music,1,0,finished_airing,original,winter 1970,,Kids;Music,g,0.0,16,0,27670,0,0,0,0,0,0,0,1970-02,1970-02,,,Music video for the song Umi wo Watatta Shika by the Tokyo Shounen Shoujo Gasshoutai that was featured on NHK's Minna no Uta program. It is considered to be lost media.
36380,Power Powan,,ポワ ポワーン,music,1,137,finished_airing,original,winter 1970,,Kids;Music,g,0.0,50,0,22806,0,0,0,0,0,0,0,1970-02-03,1970-02-03,,,
20005,Pinch to Punch,,ピンチとパンチ,tv,156,300,finished_airing,,fall 1969,,Comedy,g,0.0,101,19742,17636,0,0,0,0,0,0,0,1969-09-29,1970-03-28,,,A comedy about two goofy twins in the armed forces.  (Source: AniDB)
20001,Mouretsu Atarou,,もーれつア太郎,tv,90,1500,finished_airing,manga,spring 1969,Toei Animation,Comedy;Kids,g,0.0,122,19162,17140,0,0,0,0,0,0,0,1969-04-04,1970-12-25,friday,19:30,"Based on a manga of Akatsuka Fujio.  Batsugoro was the owner of a grocery store, Yaobatsu. When he tried to take a balloon hanged caught on the branch for a little child, he fell on to the ground to die. His son, Ataro, succeeded to the store, but Batsugoro was worried about him, and he remained there being a ghost. Ataro managed the shop alone, but soon his follower, Dekoppachi, began to help him. Being surrounded by strange characters such as, Nyarome, Butamatsu, the heart-warming story develops.  (Source: AnimeNfo)"
24927,Chuuchuu Banban,,チュウチュウバンバン,movie,1,1500,finished_airing,,winter 1970,Toei Animation,Adventure;Kids,pg,0.0,67,16150,19605,0,0,0,0,0,0,0,1970-03-17,1970-03-17,,,
2402,Ashita no Joe,Tomorrow's Joe,あしたのジョー,tv,79,1500,finished_airing,manga,spring 1970,Mushi Production,Combat Sports;Drama;Shounen;Sports,pg_13,8.38,30384,246,2192,0,0,0,0,0,0,0,1970-04-01,1971-09-29,wednesday,19:00,"Joe Yabuki is a troubled youth, whose only solution to problems is throwing punches at them. What he lacks in manners and discipline, he makes up for with his self-taught fighting skills.  One day, while wandering the slums of Doya, Joe gets into a fight with the local gang. Although greatly outnumbered, he effortlessly defeats them, drawing the attention of Danpei Tange—a former boxing coach turned alcoholic. Seeing his potential, he offers to train Joe into Japan's greatest boxer. At first, Joe dismisses Danpei as a hopeless drunk; but after the trainer saves his life, he agrees to live with him and learn the art of boxing. Unfortunately, Joe's personality makes him an unruly student, and he often falls back to his old ways.  To survive the harsh world of his new career, Joe needs to trust his mentor and master the techniques taught to him. However, the road to becoming a professional boxer is rife with struggles that will test his mettle to the end.  [Written by MAL Rewrite]"
2316,Akakichi no Eleven,,赤き血のイレブン,tv,52,1500,finished_airing,,spring 1970,Tokyo TV Douga,Sports;Team Sports,pg_13,6.57,672,7501,11457,0,0,0,0,0,0,0,1970-04-13,1971-04-05,,,"At Shinsei high school, soccer is almost a combat sport and new team coach Teppei Matsuki is a fully paid up sadist who will push his team as hard as necessary to win. Headstrong school bad boy Shingo Tamai and his friend Ohira are determined not to be bullied into joining Matsuki's team; instead they set up a squad of their own, and at first play just for fun and struggle to keep up with Matsuki's team.   As their skills progress, they play other teams and get stronger and craftier, until they face the crack Asakase high school squad and its star player Misugi Yan in the schools' final. In a tangle of subplots involving old rivalries and injuries, and a mixed-race player seeking his identity and his lost mother (who turns out to be in jail), Shingo develops his skills as a center forward and looks forward to playing a visiting Brazilian squad. He is seriously injured in a game, but his talent, which even the legendary Brazilian Pele recognizes, is equaled by his determination. With the help of a friend of his old rival Matsuki, he recovers to help the team to victory.   Definitely melodrama rather than a sports series proper, this is the first in the line of Japanese soccer soaps that stretches to Captain Tsubasa and beyond. Based on a manga by Ikki Kajiwara and Kosei Sonoda.   (Source: The Anime Ecyclopedia)"
9284,Bakuhatsu Gorou,,ばくはつ五郎,tv,26,1500,finished_airing,original,spring 1970,TCJ,Comedy;Sports,g,5.65,186,12764,15244,0,0,0,0,0,0,0,1970-04-03,1970-09-25,,,"The non-athletic head of the school newspaper department participates in various club activities, including a number of sports clubs, with disastrously hilarious results.  (Source: AniDB)"
3858,Konchuu Monogatari Minashigo Hutch,The Adventures of Hutch the Honeybee,昆虫物語みなしごハッチ,tv,91,1460,finished_airing,original,spring 1970,Tatsunoko Production,Adventure;Comedy;Drama,g,6.78,2014,6115,10385,0,0,0,0,0,0,0,1970-04-07,1971-12-28,tuesday,19:00,"Hutch is a small honeybee who got separated from his mom when his home was destroyed by invading wasps, and he now desperately wants to find her back. It's the beginning of an adventure that will make him meet all kinds of friendly insects who try to help him out, but unfortunately for most of them, they will not survive the end of the episode...   (Source: AniDB)"
36358,Tsubiregg Tsuburegg March,,ツビレグ ツブレグ マーチ,music,1,143,finished_airing,original,spring 1970,,Kids;Music,g,4.96,148,0,21549,0,0,0,0,0,0,0,1970-06-02,1970-06-02,,,Anthropomorphic eggs go through a march.
42919,Funiculì funiculà,,フニクリ フニクラ（登山電車）,music,1,126,finished_airing,music,spring 1970,,Kids;Music,g,5.18,157,0,22031,0,0,0,0,0,0,0,1970-06,1970-06,,,"The Japanese version of the 1880 Neapolitan song Funiculì funiculà, originally composed by Luigi Denza, with lyrics from Peppino Turco. It was written to commemorate the opening of the first funicular railway on Mount Vesuvius. A Japanese rendition of the song performed by Duke Aces was originally broadcast on NHK's Minna no Uta program in April 1961. It was released under the title Tozandensha (Mountain Railway) and was accompanied by shadow play from the Kakashiza Shadow Play Theatre. It is believed to now be lost media.  In June 1970, a performance of the song by the Hibarigaoka Boys and Girls Choir (Hibarigaoka Shounen Shoujo Gasshoudan) was broadcast on the Minna no Uta program, this time under the original song title. The accompanying video was animated by Hal Fukushima."
56201,Akubi no Mukou ni Tobidasou,,あくびのむこうにとびだそう,music,1,145,finished_airing,original,spring 1970,,Kids;Music,g,0.0,38,0,25085,0,0,0,0,0,0,0,1970-05-02,1970-05-02,,,Music video for the song Akubi no Mukou ni Tobidasou by Nishirokugou Shounen Shoujo Gasshoudan that was featured on NHK's Minna no Uta program.
57563,Ore wa Hitori de,,おれはひとりで,music,1,145,finished_airing,original,spring 1970,,Kids;Music,g,0.0,19,0,27533,0,0,0,0,0,0,0,1970-04-11,1970-04-11,,,Music video for the song Ore wa Hitori de by Ken to Yuuzou that was featured on NHK's Minna no Uta program.
57178,Tsuki kara Kita Jean,,月から来たジャン,music,1,0,finished_airing,original,spring 1970,Otogi Production,Kids;Music,g,0.0,17,0,27417,0,0,0,0,0,0,0,1970-04,1970-04,,,Music video for the song Tsuki kara Kita Jean by the Suginami Jidou Gasshoudan that was featured on NHK's Minna no Uta program. It is considered to be lost media.
20009,Doubutsu Mura Monogatari,,動物村ものがたり,tv,100,300,finished_airing,,spring 1970,TCJ,Kids,pg,0.0,99,16548,17984,0,0,0,0,0,0,0,1970-03-30,1970-07-21,,,A short kids series featuring cute animal stories.  (Source: AniDB)
20025,Itazura Tenshi Chippo-chan,,いたずら天使チッポちゃん,tv,240,300,finished_airing,,spring 1970,,Comedy;Kids,pg,0.0,95,17655,18338,0,0,0,0,0,0,0,1970-03-30,1970-12-31,,,"Humorous adventures of a silly angel, 5 minutes per episode.  (Source: AniDB)"
20023,Otanoshimi Anime Gekijou,,おたのしみアニメ劇場,tv,26,3260,finished_airing,,spring 1970,,Comedy,g,0.0,79,19609,18449,0,0,0,0,0,0,0,1970-04-05,1970-09-27,,,Based on the original story by Studio Zero.
18063,Tiger Mask Fuku Men League Sen,Tiger Mask: War against the League of Masked Wrestlers,タイガーマスク ふく面リーグ戦,movie,1,3222,finished_airing,manga,summer 1970,Toei Animation,Combat Sports;Shounen;Sports,pg_13,6.13,327,10268,14526,0,0,0,0,0,0,0,1970-07-19,1970-07-19,,,Summary of episode 23 to 26.
9172,Kaitei Sanman Mile,,海底3万マイル,movie,1,3590,finished_airing,original,summer 1970,Toei Animation,Adventure;Fantasy,g,6.03,549,10817,14120,0,0,0,0,0,0,0,1970-07-19,1970-07-19,,,"Returning home from an ocean trip, young Isamu meets the beautiful sea-dweller Angel on a volcanic island. Attacked by a fiery dragon, Isamu and Angel escape on the observation boat See Through, and Angel invites Isamu to see her undersea kingdom of Atlas.  (Source: AniDB)"
9165,Attack No.1: Namida no Kaiten Receive,,アタックNo.1 涙の回転レシーブ,movie,1,3600,finished_airing,,summer 1970,,Drama;Shoujo;Sports;Team Sports,pg_13,6.11,347,10336,14616,0,0,0,0,0,0,0,1970-08-01,1970-08-01,,,The 2nd Attack No.1 recap film. This covers episode 7-14 of the original TV series.
25921,Koori no Kuni no Misuke,Misuke in The Land of Ice,氷の国のミースケ,movie,1,960,finished_airing,,summer 1970,Tezuka Productions,Adventure;Kids,g,5.74,135,12336,17787,0,0,0,0,0,0,0,1970-07,1970-07,,,"A puppy, Poko, jumps out of a refrigerator and takes a boy, Misuke, to an ice world full of adventure through the refrigerator. In the ice world, there is a girl called Nally who wants warm food. So they try to find some warm food for her, but everything freezes so quickly in the ice world...  Note: Short animated piece designed to attract new students for Yamaha electric organ classes.  (Source: tezukaosamu.net)"
17447,Kyojin no Hoshi: Shukumei no Taiketsu,,巨人の星 宿命の対決,movie,1,3600,finished_airing,,summer 1970,,Drama;Sports;Team Sports,g,5.86,130,11715,17280,0,0,0,0,0,0,0,1970-08-01,1970-08-01,,,Fourth Kyojin no Hoshi movie.
59547,Hitotsu Oboe no,,ひとつおぼえの,music,1,145,finished_airing,original,summer 1970,,Kids;Music,g,0.0,11,0,29490,0,0,0,0,0,0,0,1970-08-15,1970-08-15,,,Music video for the song Hitotsu Oboe no by Okko (Hitomi Noro) that was featured on NHK's Minna no Uta program.
22999,Nippon Tanjou,,日本誕生,tv,5,1500,finished_airing,,summer 1970,Mushi Production,Historical,g,0.0,70,19402,18038,0,0,0,0,0,0,0,1970-06-10,1970-10-24,,,A history of Japan with the main characters as animals.  (Source: AniDB)
23001,Manga Jinbutsushi,,マンガ人物史,tv,365,300,finished_airing,,summer 1970,,Historical,g,0.0,108,18737,18036,0,0,0,0,0,0,0,1970-08-01,1971-09-30,,,A short documentary series. Each 5 minute episode aired Monday through Saturday.  (Source: AniDB)
8786,Inakappe Taishou,General Inakappe,いなかっぺ大将,tv,104,1440,finished_airing,manga,fall 1970,Tatsunoko Production,Comedy;Sports,,6.86,402,5627,14866,0,0,0,0,0,0,0,1970-10-04,1972-09-24,,,A comedy about a country boy that travels to the city to study judo. He ends up meeting the daughter of a prominent dojo and her judo skilled cat. Each episode features 2 stories.   (Source: AniDB)
38324,Haru wo Yobu Yume,,春をよぶ夢,music,1,141,finished_airing,original,fall 1970,Asahi Production,Kids;Music,g,5.45,163,0,21435,0,0,0,0,0,0,0,1970-12-19,1970-12-19,,,"A boy takes a walk outside as he notices little bits of spring starts to appear. Though in the end, it turns out he is merely dreaming it and winter is at its peak.  The music video was re-aired after 44 years due to being lost media. The Minna no Uta Hakkutsu Project (Minna no Uta Excavation Project) was able to find discover a copy of the original audio, as only the animated footage was originally saved by the NHK in the 70s."
36347,Gomennasai,,ごめんなさい,music,1,141,finished_airing,original,fall 1970,,Kids;Music,g,5.43,169,0,20862,0,0,0,0,0,0,0,1970-10-01,1970-10-01,,,An anthropomorphic dog tires to do his best but makes careless errors. Such as cleaning the floors and dumping the bucket of dirty water out the window...which drenches a teacher walking by. He always tries to apologize for his mistakes.
23013,Norakuro,,のらくろ,tv,26,1440,finished_airing,manga,fall 1970,TCJ,Comedy,g,5.98,154,11082,16318,0,0,0,0,0,0,0,1970-10-05,1971-03-29,,,"Norakuro is a black dog enlisted in the ""Mokenrentai"" (Fierce Dog Brigade), an Imperial army of dogs fighting in a war against the enemy Monkey Army.  Norakuro is a stray black-and-white dog in an army of white dogs who blundered his way while being a Private Second-Class.  This series  was relatively faithful to the comics. One big change, however, was the addition of the army nurse Miko, whom Norakuro had a crush on. For this series, Norakuro was voiced by Nobuyo Ooyama, who would later become noted for voicing Doraemon.  (Source: Cartoon Research)"
3870,Kick no Oni,Demon of the Kick,キックの鬼,tv,26,1500,finished_airing,manga,fall 1970,Toei Animation,Combat Sports;Shounen;Sports,,6.16,315,10065,13985,0,0,0,0,0,0,0,1970-10-02,1971-03-26,,,"An arrogant karate master named Tadashi Sawamura enters the kickboxing ring to prove his superiority, only to be beaten into a coma by a practictioner of the new art. After recovering, his trainer Endo convinced Sawamura to study kickboxing in order to regain his honor. The series is loosely based on the real-life exploits of champion kickboxer Tadashi Sawamura.  (Source: ANN)"
9166,Attack No.1: Namida no Sekai Senshuken,,アタックNo.1 涙の世界選手権,movie,1,3300,finished_airing,,fall 1970,,Drama;Shoujo;Sports;Team Sports,pg_13,6.09,341,10450,14657,0,0,0,0,0,0,0,1970-12-19,1970-12-19,,,The third Attack No.1 recap film. This covers the championship arc in New York where the All Japan team plays against the Soviet Union.
4113,Mahou no Mako-chan,,魔法のマコちゃん,tv,48,1427,finished_airing,original,fall 1970,Toei Animation,Fantasy;Romance,g,6.71,644,6601,11935,0,0,0,0,0,0,0,1970-11-02,1971-09-27,,,"Mako is a young siren and daughter to the King of the Sea. In a stormy day she rescues the young sport Akira from a wrecked ship, but ends up falling in love with him. So, with help from the Witch of the Sea, she's transformed into a human, and becomes a highschool student who helps everyone with her strong sense of love and justice and her magical pendant, the ""Tear of the Mermaid.""  (Source: ANN)"
8778,Avignon no Hashi de,,アビニョンの橋で,music,1,136,finished_airing,music,fall 1970,,Kids;Music,g,4.7,370,0,16857,0,0,0,0,0,0,0,1970-10-06,1970-10-06,,,"A Japanese version of an old 15th century French song 'Sur le Pont d'Avignon,' which describes how people would come and dance on the Pont St. Bénézet (Pont d’Avignon). "
22219,Warera Salaryman Tou,,われらサラリーマン党,tv,26,240,finished_airing,manga,fall 1970,P Productions,Comedy,pg_13,0.0,63,21622,18821,0,0,0,0,0,0,0,1970-10-07,1971-03-31,,,Fuji TV's  series of short four-minute animation based on the four panel comic by  Suzuki Yoshiji. 
23011,Otoko Doahou! Koushien,,男どアホウ! 甲子園,tv,156,600,finished_airing,manga,fall 1970,Tokyo TV Douga,Sports;Team Sports,g,0.0,103,19614,16840,0,0,0,0,0,0,0,1970-09-28,1971-03-27,,,The story of a dim country boy who dreams of making it to the high school baseball championships in Koshien. Each 10 minutes episode ran from Monday to Saturday.  (Source: AniDB)
20079,Ijiwaru Baasan,,いじわるばあさん,tv,39,1500,finished_airing,manga,fall 1970,Knack Productions,Comedy,,0.0,92,17604,17279,0,0,0,0,0,0,0,1970-09-03,1971-08-18,,,"Based on a 1966 manga by Sazae-san creator Hasegawa Machiko.  This is another slice-of-everyday-life tale, centered around a spiteful old woman who causes trouble for neighbours with her constant bumbling and grumbling.  (Source: ANN)"
9164,Attack No.1: Namida no Fushichou,,アタックNo.1 涙の不死鳥,movie,1,3600,finished_airing,,winter 1971,,Drama;Shoujo;Sports;Team Sports,pg_13,6.01,319,10911,14731,0,0,0,0,0,0,0,1971-03-17,1971-03-17,,,The fourth and final recap film of Attack No.1. Now set in high school the team competes at inter-high but tragedy strikes. 
3683,Kabatotto,Hippo and Thomas,カバトット,tv,300,300,finished_airing,,winter 1971,Tatsunoko Production,Comedy,g,5.85,258,11761,15461,0,0,0,0,0,0,0,1971-01-01,1972-09-30,,,"Thomas is a cunning bird who sponges on Hyppo, the good-natured hippopotamus. Although Thomas is a dependent, living in Hyppo's big mouth, he always acts lordly and tries to outsmart his simpleminded host. However, their basic friendship and cooperation endures despite their frequent quarrels. The two play a prime role in this comic series, short yet full of originality.   (Source: Tatsunoko website)"
30965,Ninpuu Kamui Gaiden: Tsukihigai no Maki,,忍風カムイ外伝 月日貝の巻,movie,1,5400,finished_airing,,winter 1971,TCJ,Action;Adventure;Historical;Martial Arts;Samurai,r,6.26,121,9509,16760,0,0,0,0,0,0,0,1971-03-20,1971-03-20,,,A theatrical edited release of episode 21-26.
7779,Andersen Monogatari (TV),,アンデルセン物語,tv,52,1440,finished_airing,,winter 1971,Mushi Production,Drama;Fantasy;Kids,pg,6.65,414,6969,13913,0,0,0,0,0,0,0,1971-01-03,1971-12-26,sunday,19:30,Adaptations of numerous stories written by Hans Christian Andersen.
3842,Doubutsu Takarajima,Animal Treasure Island,どうぶつ宝島,movie,1,4723,finished_airing,novel,winter 1971,Toei Animation,Adventure,g,6.44,1307,8352,10942,0,0,0,0,0,0,0,1971-03-20,1971-03-20,,,"When Jim suddenly comes into possession of a map with directions to the legendary Treasure Island, he wastes little time before jumping into a tiny boat with his friend Gran in search of adventure and fortune. It is not long, however, before they are captured by the infamous Captain Silver and the Pork Sauté pirates. After barely avoiding death, the pair is taken to Pirate Island, where many crews are organizing a search for the legendary treasure. Together with Kathy, the rightful heir to the map, Jim and Gran must use all of their wit if they are to seize the gold.  [Written by MAL Rewrite]"
39225,Watashi no Kamifuusen,,わたしの紙風船,music,1,0,finished_airing,original,winter 1971,,Kids;Music,g,0.0,52,0,22760,0,0,0,0,0,0,0,1971-02-03,1971-02-03,,,"The original rendition of Watashi no Kamifuusen sung by Akai Tori and animated by Mouri Atsushi. Due to the copyright law of the time, price of film reels, and overwriting tapes, Watashi no Kamifuusen from 1971 remains to be one that is missing both its audio tape and video tape, as such the music video as a whole is considered lost media."
57666,Sonna Omoide ga,,そんな思い出が,music,1,145,finished_airing,original,winter 1971,,Kids;Music,g,0.0,18,0,27667,0,0,0,0,0,0,0,1971-02-06,1971-02-06,,,Music video for the song Sonna Omoide ga by Duke Aces that was featured on NHK's Minna no Uta program.
17457,Chingou Muchabee,,珍豪ムチャ兵衛,tv,51,859,finished_airing,manga,winter 1971,,Adventure;Comedy,g,0.0,114,16076,17588,0,0,0,0,0,0,0,1971-02-15,1971-03-22,,,A goofy comedy series with various stories featuring the same set of characters.  (Source: AniDB)
8436,Animentary: Ketsudan,,アニメンタリー 決断,tv,25,1500,finished_airing,,spring 1971,Tatsunoko Production,Historical;Military,,6.38,382,8728,12410,0,0,0,0,0,0,0,1971-04-03,1971-09-25,,,"This animated history of World War II in the Pacific deals with the most serious moments in the lives of Commanders as they make crucial strategic and tactical decisions. Since these episodes are based on true events, not fiction, viewers will be filled with more tension than usual.  (Source: Tatsunoko Production)"
