anime_id,title,english_title,japanese_title,type,episodes,duration,status,source,season,studios,producers,genres,rating,score,scored_by,rank,popularity,members,favorites,watching,completed,on_hold,dropped,plan_to_watch,start_date,end_date,broadcast_day,broadcast_time,synopsis,trailer_url,image_url,approved,explicit_genres,themes,demographics
40591,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,Kaguya-sama: Love is War?,かぐや様は告らせたい？～天才たちの恋愛頭脳戦～,TV,12.0,24,Finished Airing,Manga,spring 2020,A-1 Pictures,Aniplex;Mainichi Broadcasting System;Shueisha;JR East Marketing & Communications,Comedy;Romance,PG-13 - Teens 13 or older,8.61,967823.0,107.0,96,0,19090,0,0,0,0,0,2020-04-11,2020-06-27,Saturdays,23:30,"After a slow but eventful summer vacation, Shuchiin Academy's second term is now starting in full force. As August transitions into September, Miyuki Shirogane's birthday looms ever closer, leaving Kaguya Shinomiya in a serious predicament as to how to celebrate it. Furthermore, the tenure of the school's 67th student council is coming to an end. Due to the council members being in different classes, the only time Kaguya and Miyuki have to be together will soon disappear, putting all of their cunning plans at risk.  A long and difficult election that will decide the fate of the new student council awaits, as multiple challengers fight for the coveted title of president.  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1764/106659l.jpg,True,,School,Seinen
40221,Kami no Tou,Tower of God,神之塔 -Tower of God-,TV,13.0,23,Finished Airing,Web manga,spring 2020,Telecom Animation Film,Sega;Crunchyroll;Rialto Entertainment;Sola Entertainment;Naver Webtoons;IRMA LA DOUCE,Action;Adventure;Drama;Fantasy;Mystery,PG-13 - Teens 13 or older,7.55,620746.0,1966.0,174,0,6923,0,0,0,0,0,2020-04-02,2020-06-25,Thursdays,00:30,"There is a tower that summons chosen people called ""Regulars"" with the promise of granting their deepest desires. Whether it be wealth, fame, authority, or something that surpasses them all—everything awaits those who reach the top.  Twenty-Fifth Bam is a boy who had only known a dark cave, a dirty cloth, and an unreachable light his entire life. So when a girl named Rachel came to him through the light, his entire world changed. Becoming close friends with Rachel, he learned various things about the outside world from her. But when Rachel says she must leave him to climb the Tower, his world shatters around him. Vowing to follow after her no matter what it takes, he sets his sight on the tower, and a miracle occurs.  Thus begins the journey of Bam, a young boy who was not chosen by the Tower but opened its gates by himself. They call his kind ""Irregulars""—beings that have shaken the very foundation of the Tower each time they set foot inside it.  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1702/106229l.jpg,True,,,
40902,Shokugeki no Souma: Gou no Sara,Food Wars! The Fifth Plate,食戟のソーマ 豪ノ皿,TV,13.0,23,Finished Airing,Manga,spring 2020,J.C.Staff,Warner Bros. Japan;KlockWorx;Shueisha;Bandai Namco Arts,Gourmet;Ecchi,PG-13 - Teens 13 or older,7.31,300005.0,3085.0,430,0,1454,0,0,0,0,0,2020-04-11,2020-09-26,Saturdays,00:30,"Thanks to Souma Yukihira, Erina Nakiri, and the rebel forces overthrowing the regime of Azami Nakiri—the previous school director—and the former Elite Ten, Tootsuki Culinary Academy is back in order. However, its students have one more great battle ahead of them: the BLUE, a competition where young chefs seeking world-class fame compete. Faced with new trials and rivals, Souma and his friends will fight to conquer the BLUE and to defeat Asahi Saiba, the leader of an underworld organization of chefs known as Noir, who once defeated Souma and his father in a Shokugeki.  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1756/108000l.jpg,True,,School,Shounen
40417,Fruits Basket 2nd Season,Fruits Basket 2nd Season,フルーツバスケット 2nd season,TV,25.0,23,Finished Airing,Manga,spring 2020,TMS Entertainment,TV Tokyo;TV Osaka;Nihon Ad Systems;Hakusensha;Avex Pictures;TMS Music;8PAN,Drama;Romance;Supernatural,PG-13 - Teens 13 or older,8.52,305617.0,151.0,431,0,6510,0,0,0,0,0,2020-04-07,2020-09-22,Tuesdays,01:30,"A year has passed since Tooru Honda began living in the Souma residence, and she has since created stronger relationships with its inhabitants Shigure, Kyou, and Yuki. She has also grown closer to the rest of the Souma family and has become familiar with their ancestral secret, having helped them with many of their personal issues. The closer Tooru gets, however, the more she begins to realize that their secret holds a darker truth than she first presumed.  Summer is approaching and Tooru is invited to spend her days with the Soumas, mainly Kyou and Yuki. Tooru wishes for an easy-going vacation, but her close relationships with the two boys and the rest of the Soumas may prove to cause trouble. As they grow more intimate, their carefree time together is hindered by older hardships and feelings from the past that begin to resurface. The Eternal Banquet also dawns on the members of the zodiac, and they must tend to their duties alongside the unnerving head of the family, Akito Souma.  With the banquet approaching and a plethora of feelings to be solved, will Tooru's life with the Soumas remain peaceful, or will she find herself in a situation from which she cannot escape?  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1972/111635l.jpg,True,,School,Shoujo
39463,Gleipnir,Gleipnir,グレイプニル,TV,13.0,23,Finished Airing,Manga,spring 2020,PINE JAM,Kodansha;bilibili;Good Smile Film,Action;Mystery;Ecchi,R - 17+ (violence & profanity),6.94,251732.0,5134.0,467,0,2053,0,0,0,0,0,2020-04-05,2020-06-28,Sundays,23:30,"Shuuichi Kagaya is what one would consider an average high school student, but sometimes, he turns into a monster. He doesn't know how or why he got his abilities, only that he would prefer no one knows about them. One night, he finds a building ablaze with a girl trapped inside. Deciding to save her, he transforms and carries her to safety, but accidentally drops his phone.  The next day, the girl he saved—Claire Aoki—finds him and confronts him about his monster identity. She even goes so far as to push him off the school roof to prove her theory after Shuuichi denies her allegations. Desperate to save himself, he transforms, and Claire snaps a picture in order to blackmail him into telling her everything he knows about monsters, which, ironically, isn't much.  As it turns out, Claire has a secret of her own: she has been searching for her sister, who also became a monster. She enlists Shuuichi's help to track her down, but they aren't the only ones searching for answers.  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1808/111697l.jpg,True,,Super Power,Seinen
38555,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,My Next Life as a Villainess: All Routes Lead to Doom!,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…,TV,12.0,24,Finished Airing,Light novel,spring 2020,SILVER LINK.,Mainichi Broadcasting System;Asmik Ace;King Records;Ichijinsha;Nichion,Comedy;Fantasy;Romance,PG-13 - Teens 13 or older,7.44,275940.0,2442.0,512,0,3259,0,0,0,0,0,2020-04-05,2020-06-21,Sundays,01:30,"Most people would prefer being the protagonist of a world full of adventure, be it in a game or in another world. But, unfortunately, a certain girl is not so lucky. Regaining the memories of her past life, she realizes that she was reborn in the world of Fortune Lover—one of the games she used to play.  Unfortunately, the character she was reincarnated into—Catarina Claes—is the game's main antagonist, who faces utter doom in every ending. Using her extensive knowledge of the game, she takes it upon herself to escape from the chains of this accursed destiny.  However, this will not be an easy feat, especially since she needs to be cautious as to not set off death flags that may speed up the impending doom she is trying to avoid. Even so, to make a change that will affect the lives of everyone around her, she strives—not as the heroine—but as the villainess.  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1483/107061l.jpg,True,,Isekai;Reverse Harem;School;Villainess,Shoujo
41168,Nakitai Watashi wa Neko wo Kaburu,A Whisker Away,泣きたい私は猫をかぶる,ONA,1.0,1,Finished Airing,Original,None None,Studio Colorido,Fuji TV;TOHO;BS Fuji;TOHO animation;Universal Music Japan;Fuji Creative;Kadokawa;KDDI;Twin Engine;Dentsu Meitetsu Communications,Award Winning;Drama;Romance;Supernatural,PG-13 - Teens 13 or older,7.36,303236.0,2811.0,524,0,2118,0,0,0,0,0,2020-06-18,,,,"Miyo Sasaki is an energetic high school girl who comes from a broken family consisting of her unconfident father and an overly invested stepmother, whose attempts at connecting with Miyo come across as bothersome. Seeing Kento Hinode as a refuge from all her personal issues, she cannot help herself from forcing her unorthodox demonstrations of love onto her crush.  While Miyo is unable to get Kento's attention as herself, she manages to succeed by interacting with him in the form of a white cat, affectionately nicknamed ""Tarou"" by Kento. But Miyo soon realizes that she cannot help Kento with the various problems she overhears in her cat form and is now caught between two tough choices. Will she continue her relationship with him as a cat, or will she reveal her identity and risk what they have in order to help him as her human self?  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1045/106389l.jpg,True,,School,
41120,Fugou Keiji: Balance:Unlimited,The Millionaire Detective – Balance: Unlimited,富豪刑事 Balance:UNLIMITED,TV,11.0,23,Finished Airing,Novel,spring 2020,CloverWorks,Aniplex;Dentsu;Animax;Movic;Fuji TV;Sonilude,Mystery,PG-13 - Teens 13 or older,7.5,217075.0,2172.0,558,0,3014,0,0,0,0,0,2020-04-10,2020-09-25,Fridays,00:55,"Daisuke Kanbe, a man of extraordinary wealth, is assigned to the Modern Crime Prevention Headquarters as a detective. It is there that he gets partnered with Haru Katou, a humane detective who values justice above all. The two are polar opposites, and their morals clash time and time again. Haru despises Daisuke for using monetary wealth to solve cases, as he believes that money is not everything. They will have to combine their efforts, however, to solve the mysteries that are coming their way.  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1066/106556l.jpg,True,,Adult Cast;Detective,
40060,BNA,BNA: Brand New Animal,BNA ビー・エヌ・エー,TV,12.0,22,Finished Airing,Original,spring 2020,Trigger,Movic;Fuji TV;Ultra Super Pictures;BS Fuji;TOHO animation;Hakuhodo DY Media Partners;Bandai Spirits;TOHO Music,Action;Fantasy,PG-13 - Teens 13 or older,7.34,223340.0,2896.0,674,0,2878,0,0,0,0,0,2020-04-09,2020-06-25,Thursdays,00:55,"Throughout history, humans have been at odds with Beastmen—a species capable of changing shape due to their genetic ""Beast Factor."" Because of this conflict, Beastmen have been forced into hiding. Anima City serves as a safe haven for these oppressed individuals to live free from human interference.  During a festival celebrating the town's 10th anniversary, Michiru Kagemori, a human who suddenly turned into a tanuki, finds that Anima City is a far cry from paradise. After witnessing an explosion in the square, she is confronted by Shirou Ogami, a seemingly indestructible wolf and sworn protector of all Beastmen. As they pursue the criminals behind the bombing, the two discover that Michiru is anything but an ordinary Beastman, and look to investigate her mysterious past and uncanny abilities. Could she turn out to be the missing link between Humans and Beastmen?  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1139/106986l.jpg,True,,Anthropomorphic;Urban Fantasy,
40716,Kakushigoto,Kakushigoto,かくしごと,TV,12.0,23,Finished Airing,Manga,spring 2020,Ajia-do,Dentsu;Marvelous Entertainment;Kodansha;AT-X;Studio Mausu;Tokyo MX;Avex Pictures;A-Sketch,Comedy,PG-13 - Teens 13 or older,7.96,149645.0,814.0,780,0,2156,0,0,0,0,0,2020-04-02,2020-06-18,Thursdays,23:30,"Kakushi Gotou is a somewhat popular manga artist whose works are known for inappropriate content. Because of this raunchiness, when his daughter Hime was born, he vowed to keep his profession hidden from her, believing that she will be disillusioned if she finds out.   This paranoia-induced belief leads Kakushi into hectic situations. Despite being a single father, he does his best and often resorts to extreme ends just to protect his secret, such as guising as a salaryman every day or holding emergency drills in case Hime somehow finds her way to his workplace.  Kakushigoto tells the story of a father and daughter living side by side, maintaining their peaceful existence as the father attempts to preserve the status quo. However, there is a saying: ""there are no secrets that time cannot reveal."" In time, Hime must learn the reality behind the things she took for granted as she grew up.  [Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1048/128385l.jpg,True,,Childcare;Gag Humor;Otaku Culture,Shounen
